SN,Date,Open,High,Low,LTP,CHANGE,Volume,Adjusted_Close
106,2023-09-07,411.60,420.00,410.00,412.00,-0.96,"45,182.00","18,659,440.10"
107,2023-09-05,419.70,425.90,413.00,416.00,-0.48,"35,954.00","15,141,254.30"
108,2023-09-04,420.00,425.00,412.00,418.00,-0.48,"42,146.00","17,612,734.70"
109,2023-09-03,428.60,430.00,418.10,420.00,-2.33,"51,126.00","21,600,607.90"
110,2023-08-30,432.40,437.00,429.00,430.00,-0.53,"39,652.00","17,115,449.10"
111,2023-08-29,445.00,445.00,431.20,432.30,-1.08,"35,054.00","15,251,289.90"
112,2023-08-28,435.00,443.90,435.00,437.00,-0.21,"36,845.00","16,158,366.30"
113,2023-08-27,442.00,442.90,435.10,437.90,-0.93,"64,554.00","28,335,395.60"
114,2023-08-24,451.00,456.00,440.60,442.00,-2.43,"74,208.00","33,272,284.90"
115,2023-08-23,441.00,459.00,441.00,453.00,1.82,"84,462.00","38,203,107.90"
116,2023-08-22,442.00,445.00,437.00,444.90,0.68,"42,882.00","18,941,508.90"
117,2023-08-21,444.00,447.00,438.00,441.90,-0.25,"47,478.00","20,999,790.40"
118,2023-08-20,440.00,454.90,440.00,443.00,-0.45,"63,429.00","28,255,365.90"
119,2023-08-17,442.00,450.20,442.00,445.00,0.63,"64,326.00","28,776,153.80"
120,2023-08-16,450.00,450.00,441.10,442.20,-1.84,"41,181.00","18,335,777.90"
121,2023-08-15,450.00,460.00,450.00,450.50,-0.60,"107,956.00","48,800,844.10"
122,2023-08-14,466.00,468.90,453.00,453.20,-1.90,"58,115.00","26,659,987.60"
123,2023-08-13,457.00,466.00,454.20,462.00,1.09,"88,083.00","40,445,006.10"
124,2023-08-10,466.00,468.00,457.00,457.00,-1.49,"79,935.00","37,055,597.50"
125,2023-08-09,450.00,465.00,438.50,463.90,4.25,"119,634.00","53,811,034.20"
126,2023-08-08,450.20,458.00,442.00,445.00,-1.98,"61,829.00","27,708,639.90"
127,2023-08-07,458.00,467.00,450.00,454.00,-0.87,"68,555.00","31,388,464.10"
128,2023-08-06,458.70,472.60,451.00,458.00,-2.14,"99,712.00","45,733,060.00"
129,2023-08-03,473.00,474.90,464.00,468.00,0.13,"72,155.00","33,901,451.20"
130,2023-08-02,466.00,468.80,458.70,467.40,0.30,"88,138.00","40,796,851.40"
131,2023-08-01,468.80,480.00,462.10,466.00,-1.69,"110,535.00","51,864,632.60"
132,2023-07-31,473.90,481.00,468.60,474.00,0.85,"96,879.00","46,133,118.50"
133,2023-07-30,478.00,485.00,468.00,470.00,-1.67,"115,672.00","54,666,317.20"
134,2023-07-27,490.00,492.00,478.00,478.00,-1.87,"173,200.00","83,660,573.60"
135,2023-07-26,498.00,499.00,485.00,487.10,-0.96,"142,367.00","69,779,438.00"
136,2023-07-25,500.40,504.00,490.40,491.80,-1.72,"123,003.00","60,902,374.40"
137,2023-07-24,508.00,513.00,500.10,500.40,-2.04,"193,182.00","97,571,138.30"
138,2023-07-23,507.00,516.00,504.00,510.80,1.17,"206,880.00","105,427,189.40"
139,2023-07-20,499.80,515.00,499.80,504.90,-1.00,"173,777.00","88,259,472.40"
140,2023-07-19,516.00,516.00,508.60,510.00,-0.70,"164,408.00","84,204,343.90"
141,2023-07-18,516.20,525.00,513.00,513.60,-0.47,"301,695.00","156,390,333.70"
142,2023-07-17,517.10,517.10,502.00,516.00,1.78,"212,261.00","108,464,899.60"
143,2023-07-16,507.00,514.90,504.00,507.00,0.00,"308,820.00","156,945,064.50"
144,2023-07-13,500.00,514.00,498.00,507.00,2.18,"318,517.00","161,509,096.80"
145,2023-07-12,490.00,503.00,485.20,496.20,1.27,"186,206.00","92,316,248.40"
146,2023-07-11,495.00,502.00,488.00,490.00,0.04,"258,735.00","127,813,719.40"
147,2023-07-10,500.00,510.00,488.10,489.80,-1.65,"504,920.00","249,186,992.70"
